id,event_time_utc,symbol,direction,primary_filter,entry_theoretical,sl_theoretical,tp_theoretical,levels_source,sl_multiplier,tp_multiplier,scan_score,final_ai_score,research_score,learning_score,dynamic_threshold,long_score,short_score,tf4h_status,macro_bias,vision_state,vision_approved,image_retained,exact_rejection_reason,window_4h_complete,first_static_hit,first_hit_at,mfe_r_before_exit,mae_r_before_exit,static_exit_r,trailing_approx_exit,trailing_approx_exit_r,hypothetical_pnl_usd_identifiable,verdict_4h
354,2026-06-26T20:45:51Z,SPCXUSDT,SHORT,IMAGE,152.13,155.9864955,144.417009,production-defaults-reconstructed,1.5,2,0.687,23,,,,25,40,CONFIRMS,BEARISH,MID_TREND,0,NO,"Chart MID_TREND + imagen rechaza: El precio está en soporte dinámico con volumen bajo, falta confirmación de ruptura a la baja para un short confiable.",YES,none,,0.01555817,0.52897767,-0.34746572,horizon,-0.34746572,,CORRECT_REJECTION_LOSS_AVOIDED
356,2026-06-26T21:00:53Z,SOXLUSDT,SHORT,AI_CONTEXT,211.14,223.3111653,186.7976694,production-defaults-reconstructed,1.5,2,0.688,65,,,,0,82,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: Señal bloqueada por inteligencia + RSI sobrevendido (30.6) genera alto riesgo de rebote contra la posición SHORT.,YES,none,,0.09612884,0.34672111,-0.16596603,horizon,-0.16596603,,CORRECT_REJECTION_LOSS_AVOIDED
358,2026-06-26T21:15:52Z,SNDKUSDT,SHORT,AI_CONTEXT,2079.23,2153.98871465,1929.7125707,production-defaults-reconstructed,1.5,2,0.738,42,,,,0,77,NEUTRAL,BEARISH,LATE_TREND,1,NO,AI rechaza: Conflicto crítico entre señal de inteligencia bloqueada (NO OPERAR) y setup técnico; RSI sobrevendido (33.15) con salidas masivas de BTC ETF generan riesgo de rebote impredecible.,YES,none,,0.00200646,0.62507763,-0.48716728,horizon,-0.48716728,,CORRECT_REJECTION_LOSS_AVOIDED
360,2026-06-26T21:30:50Z,SOLUSDT,LONG,MACRO,72.32,70.459568,76.040864,production-defaults-reconstructed,1.5,2,0.716,0,,,,82,2,NEUTRAL,BEARISH,MID_TREND,1,NO,"Macro bloquea LONG — Mercado en pánico extremo (Fear & Greed 13) con BTC en tendencia bajista confirmada, pero señal de IA débil recomienda evitar operaciones o ejecutarlas solo con posición corta reducida hasta claridad de contexto.",YES,none,,0.10212682,0.4998839,-0.36013141,horizon,-0.36013141,,CORRECT_REJECTION_LOSS_AVOIDED
362,2026-06-26T21:45:52Z,MUUSDT,SHORT,AI_CONTEXT,1127.99,1166.65185725,1050.6662855,production-defaults-reconstructed,1.5,2,0.639,49,,,,0,82,NEUTRAL,BEARISH,LATE_TREND,1,NO,AI rechaza: Flujos negativos de Bitcoin ETF ($7.2B salidas) generan incertidumbre de mercado que contradice la señal técnica.,YES,none,,0.03698736,0.41565515,-0.39496292,horizon,-0.39496292,,CORRECT_REJECTION_LOSS_AVOIDED
364,2026-06-26T22:00:49Z,SOLUSDT,LONG,MACRO,71.98,70.2384439,75.4631122,production-defaults-reconstructed,1.5,2,0.714,0,,,,77,0,NEUTRAL,BEARISH,LATE_TREND,0,NO,"Macro bloquea LONG — El mercado está en pánico extremo con presión bajista confirmada en timeframes cortos, pero la confianza media de la señal sugiere esperar confirmación adicional antes de operar con tamaño completo.",YES,none,,0.30432554,0.38471342,-0.34451948,horizon,-0.34451948,,CORRECT_REJECTION_LOSS_AVOIDED
366,2026-06-26T22:15:53Z,SOXLUSDT,SHORT,AI_CONTEXT,213.02,224.7499463,189.5601074,production-defaults-reconstructed,1.5,2,0.555,72,,,,0,82,CONFIRMS,BEARISH,LATE_TREND,1,NO,"AI rechaza: RSI 33.11 en sobrevendido genera riesgo inmediato de rebote sharp contra posición short, agravado por conflicto de inteligencia (señal NO OPERAR) y salidas masivas de ETF.",YES,none,,0.14833828,0.1994894,-0.15174835,horizon,-0.15174835,,CORRECT_REJECTION_LOSS_AVOIDED
368,2026-06-26T22:30:50Z,SOLUSDT,LONG,MACRO,71.61,69.805428,75.219144,production-defaults-reconstructed,1.5,2,0.738,0,,,,77,0,NEUTRAL,BEARISH,LATE_TREND,0,NO,"Macro bloquea LONG — El miedo extremo del mercado (13/100) con tendencia bajista en BTC y confluencia de señales negativas sugiere presión vendedora, pero la confianza media de la IA recomienda cautela y operar solo shorts con tamaño reducido hasta mayor confirmación.",YES,none,,0.49873322,0.16624441,0.19949329,horizon,0.19949329,,FALSE_NEGATIVE_PROFITABLE
370,2026-06-26T22:45:54Z,SNDKUSDT,SHORT,RANGING,2099.79,2171.13036525,1957.1092695,production-defaults-reconstructed,1.5,2,0.587,44,,,,0,77,NEUTRAL,BEARISH,LATE_TREND,1,NO,Ranging + score bajo (44),YES,none,,0.01401731,0.366833,-0.14031327,horizon,-0.14031327,,CORRECT_REJECTION_LOSS_AVOIDED
372,2026-06-26T23:00:51Z,LABUSDT,LONG,MACRO,19.184,18.31295048,20.92609904,production-defaults-reconstructed,1.5,2,0.542,0,,,,87,0,CONFIRMS,BEARISH,MID_TREND,1,NO,"Macro bloquea LONG — El miedo extremo en el mercado (13/100) combined con tendencia bajista en BTC y cruce bajista de EMAs genera sesgo bearish, pero la señal de inteligencia recomienda cautela, justificando solo shorts con tamaño reducido (0.6x) hasta mayor claridad.",YES,sl,2026-06-27T01:40:00Z,1.21807082,1.52115347,-1,sl,0.02202401,,CORRECT_REJECTION_LOSS_AVOIDED
374,2026-06-26T23:15:50Z,SOLUSDT,LONG,MACRO,71.86,70.1601517,75.2596966,production-defaults-reconstructed,1.5,2,0.739,0,,,,77,0,NEUTRAL,BEARISH,LATE_TREND,0,NO,"Macro bloquea LONG — El miedo extremo del mercado (13/100) combinado con tendencia bajista en BTC y señal de inteligencia restrictiva sugiere esperar confirmaciones adicionales antes de operar con posiciones grandes, permitiendo solo shorts con tamaño reducido.",YES,none,,0.38238706,0.32355828,0.01176576,horizon,0.01176576,,FALSE_NEGATIVE_PROFITABLE
376,2026-06-26T23:30:54Z,SOXLUSDT,SHORT,AI_CONTEXT,213.16,224.238991,191.002018,production-defaults-reconstructed,1.5,2,0.547,72,,,,0,82,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: Señal de inteligencia bloqueada + RSI en sobrevendido (33.46) + volumen crítico bajo (0.087x) crean confluencia de rechazo operacional.,YES,none,,0.22113927,0.23106797,0.00812348,horizon,0.00812348,,FALSE_NEGATIVE_PROFITABLE
378,2026-06-27T00:45:54Z,SOLUSDT,LONG,IMAGE,71.65,69.95511925,75.0397615,production-defaults-reconstructed,1.5,2,0.663,39,,,,77,0,NEUTRAL,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=72 vol=0.26x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,none,,0.54281105,0.20060408,0.32450661,horizon,0.32450661,,FALSE_NEGATIVE_PROFITABLE
380,2026-06-27T01:00:52Z,LABUSDT,LONG,AI_CONTEXT,19.827,18.94697861,21.58704279,production-defaults-reconstructed,1.5,2,0.635,71,,,,96,6,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Conflicto crítico: macro BEARISH con noticia prioritaria (Bitcoin hacia $58k) contradice señal LONG; RSI 1h en sobrecompra (69.24) + funding rate negativo sugieren corrección inminente.,YES,sl,2026-06-27T01:38:00Z,0.47498845,1.45223742,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
382,2026-06-27T01:15:53Z,SLXUSDT,LONG,IMAGE,0.4503,0.40954335,0.53181331,production-defaults-reconstructed,1.5,2,0.578,35,,,,65,5,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=73 vol=1.41x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,none,,0.65510777,0.31430451,0.08980129,horizon,0.08980129,,FALSE_NEGATIVE_PROFITABLE
384,2026-06-27T01:45:52Z,AAVEUSDT,LONG,AI_CONTEXT,94.66,90.9569008,102.0661984,production-defaults-reconstructed,1.5,2,0.53,33,,,,77,0,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: señal LONG con macro BEARISH urgente (BTC cayendo, ETF outflows, RSI 1h sobrecomprado en 65.99) y score final de 66-4=62 pts, muy por debajo del threshold de 81.",YES,none,,0.79663002,0.61029961,-0.02430397,horizon,-0.02430397,,CORRECT_REJECTION_LOSS_AVOIDED
386,2026-06-27T02:15:37Z,SOLUSDT,LONG,SCORE,71.87,70.3046714,75.0006572,production-defaults-reconstructed,1.5,2,0.68,68,,,88,77,0,NEUTRAL,BEARISH,,0,NO,Score insuficiente: 68 < threshold 88 (faltan 20 pts) — macro=BEARISH 4h=NEUTRAL intel=SHORT pos=2,YES,none,,0.44719045,0.24914896,-0.15971087,horizon,-0.15971087,,CORRECT_REJECTION_LOSS_AVOIDED
388,2026-06-27T02:30:54Z,SLXUSDT,LONG,IMAGE,0.4641,0.42146777,0.54936445,production-defaults-reconstructed,1.5,2,0.679,35,,,,65,5,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=73 vol=1.39x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,none,,0.30235344,0.62417571,0.02838229,horizon,0.02838229,,FALSE_NEGATIVE_PROFITABLE
390,2026-06-27T03:15:52Z,SOXLUSDT,SHORT,AI_CONTEXT,212.06,221.4054842,193.3690316,production-defaults-reconstructed,1.5,2,0.492,47,,,,0,87,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: fallback,YES,none,,0.00428014,0.3252908,-0.17976597,horizon,-0.17976597,,CORRECT_REJECTION_LOSS_AVOIDED
392,2026-06-27T04:00:57Z,SNDKUSDT,SHORT,AI_CONTEXT,2103.94,2157.59047,1996.63906,production-defaults-reconstructed,1.5,2,0.506,40,,,,0,80,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: fallback,YES,none,,0.08965439,0.11798592,-0.04752987,horizon,-0.04752987,,CORRECT_REJECTION_LOSS_AVOIDED
394,2026-06-27T04:15:53Z,SLXUSDT,LONG,AI_CONTEXT,0.4655,0.4241636,0.5481728,production-defaults-reconstructed,1.5,2,0.594,31,,,,58,2,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico entre señal técnica LONG (chart + 4h) y macro BEARISH con noticia prioritaria de salida masiva de ETF ($5.4Bn), generando desalineación de inteligencia que bloquea operación.",YES,none,,0.42819404,0.53173474,-0.18748609,horizon,-0.18748609,,CORRECT_REJECTION_LOSS_AVOIDED
396,2026-06-27T04:30:55Z,SOXLUSDT,SHORT,IMAGE,213.54,222.5182893,195.5834214,production-defaults-reconstructed,1.5,2,0.474,70,,,,0,87,CONFIRMS,BEARISH,LATE_TREND,0,NO,"Chart LATE_TREND + imagen rechaza: El precio se encuentra en una zona de consolidación lateral después de una caída significativa, sin confirmación clara de continuación bajista.",YES,none,,0.07351066,0.17375248,-0.00891038,horizon,-0.00891038,,CORRECT_REJECTION_LOSS_AVOIDED
398,2026-06-27T04:45:33Z,SOLUSDT,LONG,RANGING,72.19,70.6999984,75.1700032,production-defaults-reconstructed,1.5,2,0.687,60,,,88,77,0,CONFIRMS,BEARISH,,0,NO,"Ranging market — score 60 pts (threshold 88, faltaron 28 pts)",YES,none,,0.09395963,0.47650956,-0.20805347,horizon,-0.20805347,,CORRECT_REJECTION_LOSS_AVOIDED
400,2026-06-27T05:00:51Z,LABUSDT,LONG,IMAGE,19.675,18.43016275,22.1646745,production-defaults-reconstructed,1.5,2,0.743,55,,,,92,2,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=100 vol=1.10x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,sl,2026-06-27T08:21:00Z,0.19199297,1.07805257,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
402,2026-06-27T05:30:52Z,SLXUSDT,LONG,AI_CONTEXT,0.4654,0.42313703,0.54992595,production-defaults-reconstructed,1.5,2,0.547,41,,,,62,5,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: sesgo macro BEARISH + noticia de exodus de $5.4Bn ETF + volatilidad europea inminente contradicen la señal LONG, generando riesgo de trampa alcista.",YES,sl,2026-06-27T09:17:00Z,0.42117244,1.06689132,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
404,2026-06-27T06:00:32Z,SOLUSDT,LONG,AI_BIAS,71.78,70.4158211,74.5083578,production-defaults-reconstructed,1.5,2,0.502,63,,,84,77,0,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=63 threshold=84,YES,none,,0.40317293,0.14660834,0.05864333,horizon,0.05864333,,FALSE_NEGATIVE_PROFITABLE
406,2026-06-27T06:15:54Z,LABUSDT,LONG,AI_CONTEXT,19.442,18.17457602,21.97684796,production-defaults-reconstructed,1.5,2,0.582,71,,,,96,6,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: setup LONG en macro BEARISH (sesgo -15pts) + noticia negativa (-4pts) + volatilidad europea inminente generan score final ~77pts, por debajo del threshold de 81.",YES,sl,2026-06-27T09:19:00Z,0.31954579,1.18586994,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
408,2026-06-27T06:30:51Z,SOXLUSDT,SHORT,AI_CONTEXT,214.89,223.0515222,198.5669556,production-defaults-reconstructed,1.5,2,0.466,47,,,,0,87,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: fallback,YES,none,,0.26710704,0.01347788,0.1948166,horizon,0.1948166,,FALSE_NEGATIVE_PROFITABLE
410,2026-06-27T06:45:54Z,SLXUSDT,LONG,AI_CONTEXT,0.4669,0.42518715,0.55032569,production-defaults-reconstructed,1.5,2,0.577,41,,,,62,5,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: macro BEARISH con señal SHORT vs chart LONG confirmado en 4h, además noticia negativa de ETF crush reduce confianza general del mercado.",YES,sl,2026-06-27T09:17:00Z,0.39076691,1.11692211,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
412,2026-06-27T07:00:52Z,AAVEUSDT,LONG,AI_CONTEXT,95.84,92.2862528,102.9474944,production-defaults-reconstructed,1.5,2,0.6,52,,,,77,0,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Confluencia de macro BEARISH con noticia crítica de -$4.5B en ETF y RSI 4h extremo (77.57) generan riesgo de reversión inmediata.,YES,none,,0.28702098,0.37706678,0.14913835,horizon,0.14913835,,FALSE_NEGATIVE_PROFITABLE
414,2026-06-27T07:15:35Z,SOLUSDT,LONG,SCORE,72.03,70.6772766,74.7354468,production-defaults-reconstructed,1.5,2,0.493,81,,,84,77,0,CONFIRMS,BEARISH,,0,NO,Score insuficiente: 81 < threshold 84 (faltan 3 pts) — macro=BEARISH 4h=CONFIRMS intel=SHORT pos=1,YES,none,,0.22177483,0.26612979,-0.20698984,horizon,-0.20698984,,CORRECT_REJECTION_LOSS_AVOIDED
416,2026-06-27T07:30:52Z,LABUSDT,LONG,IMAGE,19.724,18.47162462,22.22875076,production-defaults-reconstructed,1.5,2,0.508,57,,,,92,2,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=100 vol=0.92x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,sl,2026-06-27T08:21:00Z,0.02076055,1.11068935,-1,sl,-1,,CORRECT_REJECTION_LOSS_AVOIDED
418,2026-06-27T08:45:33Z,SOLUSDT,LONG,AI_BIAS,71.89,70.5636295,74.542741,n8n-retained,1.5,2,0.474,63,,,84,77,0,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=63 threshold=84,YES,none,,0.17340555,0.30157486,-0.03769686,horizon,-0.03769686,-0.048,CORRECT_REJECTION_LOSS_AVOIDED
420,2026-06-27T09:00:51Z,AAVEUSDT,LONG,AI_CONTEXT,95.75,91.39529,102.282065,n8n-retained,2,1.5,0.487,52,,,81,77,0,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: macro BEARISH con sesgo SHORT de noticias reduce confianza mínimo -15pts, RSI 1H en zona alta (62.42) y contexto de outflows en BTC generan divergencia peligrosa.",YES,none,,0.38808554,0.28704552,0.23652551,horizon,0.23652551,0.2266,FALSE_NEGATIVE_PROFITABLE
422,2026-06-27T09:15:50Z,SLXUSDT,LONG,IMAGE,0.4445,0.39052881,0.52545679,n8n-retained,2,1.5,0.428,32,,,81,62,5,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=70 vol=0.84x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,none,,0.71260241,0.44820209,0.43134124,horizon,0.43134124,0.421368,FALSE_NEGATIVE_PROFITABLE
424,2026-06-27T10:00:49Z,SOXLUSDT,SHORT,AI_CONTEXT,213.22,219.5686255,200.522749,n8n-retained,1.5,2,0.408,41,,,63,0,77,CONFIRMS,BEARISH,LATE_TREND,1,NO,AI rechaza: fallback,YES,none,,0.05513004,0.174841,-0.02835259,horizon,-0.02835259,-0.027,CORRECT_REJECTION_LOSS_AVOIDED
426,2026-06-27T10:45:49Z,SLXUSDT,LONG,IMAGE,0.4484,0.4057168,0.53376639,n8n-retained,1.5,2,0.473,27,,,81,68,11,CONFIRMS,BEARISH,LATE_TREND,0,NO,LATE_TREND bloqueado — score=76 vol=1.70x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),YES,none,,0.93057699,0.23287853,0.7431496,horizon,0.7431496,0.72956,FALSE_NEGATIVE_PROFITABLE
428,2026-06-27T12:00:36Z,SOLUSDT,LONG,AI_BIAS,71.75,70.64792,73.95416,n8n-retained,1.5,2,0.402,45,,,84,67,0,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=45 threshold=84,YES,none,,1.27939895,0.14518002,0.92552265,horizon,0.92552265,0.9078,FALSE_NEGATIVE_PROFITABLE
430,2026-06-27T12:30:32Z,SNDKUSDT,SHORT,SCORE,2097.09,2131.7548977,2027.7602046,n8n-retained,1.5,2,0.39,41,,,66,0,77,CONFIRMS,BEARISH,,0,NO,Score insuficiente: 41 < threshold 66 (faltan 25 pts) — macro=BEARISH 4h=CONFIRMS intel=SHORT pos=1,YES,none,,0.09404326,0.42059839,-0.19789471,horizon,-0.19789471,-0.19894,CORRECT_REJECTION_LOSS_AVOIDED
432,2026-06-27T12:45:48Z,SLXUSDT,LONG,AI_CONTEXT,0.4721,0.4162789,0.55583166,n8n-retained,2,1.5,0.574,21,,,81,62,2,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Conflicto crítico: setup LONG con macro BEARISH + noticia negativa de Solmate (crash 98%) + apertura USA en 45m genera volatilidad impredecible.,YES,none,,0.38963758,0.23754457,0.26674499,horizon,0.26674499,0.260575,FALSE_NEGATIVE_PROFITABLE
434,2026-06-27T13:00:51Z,AAVEUSDT,LONG,AI_CONTEXT,96.78,92.5952328,103.0571508,n8n-retained,2,1.5,0.502,37,,,81,82,2,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Conflicto crítico: macro bearish con señal SHORT de alta confianza versus setup LONG; apertura USA en 30m genera volatilidad impredecible.,YES,none,,0.59979442,0.41579374,-0.20311763,horizon,-0.20311763,-0.1955,CORRECT_REJECTION_LOSS_AVOIDED
436,2026-06-27T13:15:30Z,SOLUSDT,LONG,AI_BIAS,72.19,71.0919901,74.3860198,n8n-retained,1.5,2,0.517,55,,,84,77,0,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=55 threshold=84,YES,none,,0.88341644,0.31875851,-0.04553693,horizon,-0.04553693,-0.0445,CORRECT_REJECTION_LOSS_AVOIDED
438,2026-06-27T14:45:49Z,AAVEUSDT,LONG,AI_CONTEXT,97.38,92.8284588,105.57277416,n8n-retained,2,1.8,0.496,53,,,81,82,2,CONFIRMS,BEARISH,MID_TREND,1,NO,"AI rechaza: Conflicto crítico: sesgo macro BEARISH con señal LONG genera -15pts, más -4pts por noticias bajistas = score final 67pts (bajo threshold 81); la noticia prioritaria de ETF semiconductor añade incertidumbre macroeconómica que contradice el momentum local.",YES,none,,0.19114405,0.795335,-0.65472328,horizon,-0.65472328,-0.6258,CORRECT_REJECTION_LOSS_AVOIDED
440,2026-06-27T15:00:32Z,XRPUSDT,LONG,AI_BIAS,1.0687,1.05741453,1.09127094,n8n-retained,1.5,2,0.363,8,,,84,81,6,CONTRADICTS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=8 threshold=84,YES,sl,2026-06-27T18:06:00Z,0.70887598,1.10761872,-1,sl,-1,-0.98183606,CORRECT_REJECTION_LOSS_AVOIDED
442,2026-06-27T15:15:29Z,SOLUSDT,LONG,AI_BIAS,72.98,71.874353,75.191294,n8n-retained,1.5,2,0.55,68,,,84,82,2,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=68 threshold=84,YES,sl,2026-06-27T17:04:00Z,0.05426687,1.0310705,-1,sl,-1,-1.28255052,CORRECT_REJECTION_LOSS_AVOIDED
444,2026-06-27T15:30:48Z,SLXUSDT,LONG,AI_CONTEXT,0.4883,0.4355929,0.56736065,n8n-retained,2,1.5,0.573,37,,,81,62,2,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Conflicto crítico entre señal LONG (chart 4h) y macro BEARISH (Bitcoin ETF outflows con urgencia 90/100) genera incertidumbre direccional con RSI sobrecomprado en 1h.,YES,tp,2026-06-27T18:06:00Z,1.92953124,0.24759472,1.5,tp,1.5,1.47052815,FALSE_NEGATIVE_PROFITABLE
446,2026-06-27T17:45:47Z,SLXUSDT,LONG,AI_CONTEXT,0.5248,0.49619315,0.55340685,n8n-retained,1,1,0.575,4,,,77,49,0,CONFIRMS,BEARISH,MID_TREND,1,NO,AI rechaza: Conflicto crítico: setup LONG pero macro BEARISH con noticia regulatoria prioritaria (90/100 urgencia) genera señal SHORT confirmada; RSI 74.08 indica sobrecompra inminente en estructura alcista exhausto.,NO,tp,2026-06-27T18:06:00Z,2.27917455,0.42297565,1,tp,1,0.96405078,CENSORED
448,2026-06-27T18:00:28Z,SOLUSDT,LONG,AI_BIAS,71.99,70.9878992,73.9942016,n8n-retained,1.5,2,0.541,56,,,80,80,10,CONFIRMS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=56 threshold=80,NO,sl,2026-06-27T19:25:00Z,0.14968554,1.05777782,-1,sl,-1,-1.03216382,CENSORED
450,2026-06-27T18:15:49Z,LABUSDT,SHORT,SCORE,14.777,16.89838612,9.4735347,n8n-retained,2,2.5,0.565,58,,,61,12,65,NEUTRAL,BEARISH,LATE_TREND,1,NO,Score insuficiente: 58 < threshold dinámico 61 (macro=BEARISH 4h=NEUTRAL intel=SHORT pos=0),NO,none,,0.1494306,0.52230001,,,,,CENSORED
452,2026-06-27T18:45:47Z,REUSDT,LONG,4H,0.677,0.63674558,0.75750884,n8n-retained,1.5,2,0.696,1,,,81,80,2,CONTRADICTS,BEARISH,MID_TREND,1,NO,4h contradice 1h (SHORT vs LONG) score=1 < threshold 81,NO,sl,2026-06-27T20:20:00Z,0.43473487,1.26445742,-1,sl,-1,-0.96208064,CENSORED
454,2026-06-27T19:00:43Z,SLXUSDT,LONG,IMAGE,0.5629,0.50869273,0.67131454,n8n-retained,1.5,2,0.682,0,,,81,62,11,CONFIRMS,BEARISH,PARABOLIC,0,NO,"PARABOLIC detectado — rechazo inmediato: El precio ha experimentado un rally parabólico extremo con un pico local muy alto, seguido de una caída significativa, indicando agotamiento alcista y alto riesgo de corrección.",NO,none,,0.60840548,0.37688672,,,,,CENSORED
456,2026-06-27T19:15:32Z,BTCUSDT,LONG,AI_BIAS,60566.9,60081.759131,61537.181738,n8n-retained,1.5,2,0.465,0,,,84,72,0,CONTRADICTS,BEARISH,,0,NO,Bias conflict: AI dice SHORT vs LONG — score=0 threshold=84,NO,sl,2026-06-27T19:37:00Z,0,1.06546373,-1,sl,-1,-0.48514087,CENSORED
458,2026-06-27T20:25:39Z,HYPEUSDT,SHORT,LEARNING_WRAPPER,62.145,63.4090293,59.6169414,n8n-retained,1.5,2,0.549,50.92,,50.92,66,6,56,CONFIRMS,BEARISH,,0,NO,Learning Engine: Score insuficiente: 56 < threshold 66 (faltan 10 pts) — macro=BEARISH 4h=CONFIRMS intel=NO OPERAR pos=1,NO,none,,0.02768923,0.34492871,,,,,CENSORED
460,2026-06-27T20:30:47Z,REUSDT,LONG,LEARNING_WRAPPER,0.6377,0.57889131,0.72591304,n8n-retained,2,1.5,0.528,32.93,,32.93,81,100,10,CONTRADICTS,BEARISH,LATE_TREND,0,NO,Learning Engine: LATE_TREND bloqueado — score=80 vol=1.63x (necesita score>=90+vol>=1.2x o score>=85+vol>=1.5x),NO,none,,0.03230815,0.12243088,,,,,CENSORED
